Title,Chemical_Name,MW,clogP,TPSA,Acceptor,Donor,RotBonds
F1065-0535,"2-({1-[3-(ethoxycarbonyl)-4,5-dimethylthiophen-2-yl]-2,5-dioxopyrrolidin-3-yl}sulfanyl)benzoic acid",433.5,3.77,154.52,6,0,7
F0466-0012,"3-(2,5-dioxopyrrolidin-1-yl)-N'-[(2E)-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzohydrazide",380.42,2.95,107.38,3,2,3
F0882-0657,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-4-methoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",395.43,2.87,104.58,4,0,4
F3374-0266,"N-(2-chloro-4-nitrophenyl)-4-(1,3-dioxo-2,3-dihydro-1H-isoindol-2-yl)benzamide",421.79,3.47,109.62,5,1,4
F2271-0114,"4-chloro-N-[2-(1-propyl-1,2,3,4-tetrahydroquinolin-6-yl)ethyl]benzamide",356.89,5.76,32.34,2,2,6
F3385-2912,7-[2-(4-methoxyphenyl)-2-oxoethoxy]-3-phenyl-4H-chromen-4-one,386.4,4.26,61.83,5,0,6
F2147-0935,"trimethyl[2-(4-{4-propyl-2,6,7-trioxabicyclo[2.2.2]octan-1-yl}phenyl)ethynyl]silane",330.49,5.52,27.69,3,0,3
F2668-0047,"4-chloro-3-nitro-N-{2-oxo-1-azatricyclo[7.3.1.0^{5,13}]trideca-5,7,9(13)-trien-7-yl}benzamide",385.8,3.37,92.55,4,1,3
F3023-0922,"1-[(2H-1,3-benzodioxol-5-yl)methyl]-3-[4-(4-fluorophenyl)piperazin-1-yl]pyrrolidine-2,5-dione",411.43,4.17,62.32,5,2,4
F2049-0482,"N-(1-benzoyl-1,2,3,4-tetrahydroquinolin-7-yl)-4-methylbenzamide",370.44,4.05,49.41,2,1,4
F3386-3206,"4-chloro-5-{[(4-methylphenyl)methyl]amino}-2-phenyl-2,3-dihydropyridazin-3-one",325.79,3.97,44.7,2,2,4
F2049-0480,"N-(1-benzoyl-1,2,3,4-tetrahydroquinolin-7-yl)-3-methylbenzamide",370.44,4.05,49.41,2,1,4
F3139-0610,6-bromo-2-(2-chlorophenyl)-4H-chromen-4-one,335.58,4.81,26.3,2,0,1
F1420-1251,"N-[6-(diethylsulfamoyl)-1,3-benzothiazol-2-yl]-4-(2,5-dioxopyrrolidin-1-yl)benzamide",486.56,1.95,153.37,6,1,7
F2874-0132,"4-chloro-N-[4-(1-methyl-6-oxo-1,6-dihydropyridazin-3-yl)phenyl]-3-nitrobenzamide",384.77,2.66,104.91,5,2,4
F2748-0227,"N-(4-chloro-3-nitrophenyl)-2-(1,1,3-trioxo-2,3-dihydro-1lambda6,2-benzothiazol-2-yl)acetamide",395.77,2.56,135.07,6,1,4
F3139-0992,3-(2-methoxyphenyl)-7-[2-(4-methoxyphenyl)-2-oxoethoxy]-4H-chromen-4-one,416.42,3.64,71.06,6,0,7
F0349-0205,1-benzoyl-3-(2-ethylphenyl)thiourea,284.38,3.03,73.22,2,2,3
F3139-0618,6-chloro-2-(4-chlorophenyl)-4H-chromen-4-one,291.13,4.91,26.3,2,0,1
F0078-0024,"1-benzyl-3-(N-phenylhydroxyamino)pyrrolidine-2,5-dione",296.32,3.42,60.85,4,2,4
F3139-0611,6-bromo-2-(4-chlorophenyl)-4H-chromen-4-one,335.58,5.06,26.3,2,0,1
F0808-0261,"N-(2,3-dichloro-4-hydroxynaphthalen-1-yl)benzenesulfonamide",368.23,3.98,74.78,4,2,3
F2548-0070,"1'-(4-chloro-3-nitrobenzoyl)-3,4-dihydrospiro[1-benzopyran-2,4'-piperidine]-4-one",400.81,2.65,89.75,5,0,3
F3139-0991,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-6-ethyl-7-[(2-methylprop-2-en-1-yl)oxy]-4H-chromen-4-one",378.42,5.22,53.99,5,0,5
F1620-0061,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",365.41,2.95,95.35,3,0,3
F3228-0128,7-hydroxy-4-oxo-3-phenyl-4H-chromene-8-carbaldehyde,266.25,2.84,63.6,4,1,2
F1365-1296,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-(prop-2-en-1-yl)-6-sulfamoyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",408.45,1.71,163.89,5,1,6
F1814-1152,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-5,7-dimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",345.42,4.3,95.35,3,0,4
F2749-0247,"N-(4-chloro-3-nitrophenyl)-3-(1,1,3-trioxo-2,3-dihydro-1lambda6,2-benzothiazol-2-yl)propanamide",409.8,2.77,135.07,6,1,5
F3023-0021,"2-({1-[3-(methoxycarbonyl)-5-propylthiophen-2-yl]-2,5-dioxopyrrolidin-3-yl}sulfanyl)benzoic acid",433.5,3.85,154.52,6,0,8
F0808-0278,N-(3-chloro-4-hydroxyphenyl)-4-(propan-2-yl)benzene-1-sulfonamide,325.81,4.08,74.78,4,2,4
F1814-1627,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-fluoro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",383.4,3.09,95.35,3,0,3
F2750-0113,"N-(4-chloro-3-nitrophenyl)-2-(1,1,3-trioxo-2,3-dihydro-1lambda6,2-benzothiazol-2-yl)propanamide",409.8,2.87,135.07,6,1,4
F2794-0084,"4-chloro-N-[4-(1,1-dioxo-1lambda6,2-thiazinan-2-yl)phenyl]-3-nitrobenzamide",409.84,2.97,118,6,1,4
F0328-0304,"5-chloro-N-(2-methyl-1,3-dioxo-2,3-dihydro-1H-isoindol-5-yl)-2-nitrobenzamide",359.72,2.22,109.62,5,1,3
F1814-1143,"N-[(2Z)-4,6-dichloro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]-2-(2,5-dioxopyrrolidin-1-yl)acetamide",372.23,4.2,95.35,3,0,3
F0834-1075,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-6-fluoro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",383.4,3.09,95.35,3,0,3
F1814-1675,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-fluoro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",383.4,3.09,95.35,3,0,3
F0466-0014,"N-[(2E)-3,6-dimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",379.43,3.45,95.35,3,0,3
F0328-0311,"5-chloro-N-(1,3-dioxo-2,3-dihydro-1H-isoindol-4-yl)-2-nitrobenzamide",345.69,1.77,118.41,5,2,3
F3386-1389,N-(5-chloro-2-hydroxyphenyl)-4-methoxynaphthalene-1-sulfonamide,363.82,4.31,84.01,5,2,4
F1365-0108,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-methyl-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",343.4,4.05,95.35,3,0,5
F1815-1185,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methyl-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",343.4,4.05,95.35,3,0,5
F1009-0410,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-6-methoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",395.43,2.87,104.58,4,0,4
F3139-1067,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-oxo-6-propyl-4H-chromen-7-yl propanoate",394.42,4.53,71.06,6,0,6
F1575-0079,2-(benzyloxy)-5-chloro-4-nitroaniline,278.69,3.91,78.39,4,1,4
F3386-1375,N-(5-chloro-2-hydroxyphenyl)-4-ethoxy-3-methylbenzene-1-sulfonamide,341.81,4.17,84.01,5,2,5
F0834-1073,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-4-methoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",395.43,2.87,104.58,4,0,4
F0536-0736,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-3,4,6-trimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",393.46,3.95,95.35,3,0,3
F1814-0649,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3,5,7-trimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",393.46,3.95,95.35,3,0,3
F2743-0102,"1-benzyl-N-(4-chloro-3-nitrophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",383.79,3.35,92.55,4,1,5
F2744-0102,"1-benzyl-N-(4-chloro-3-nitrophenyl)-6-oxo-1,6-dihydropyridine-3-carboxamide",383.79,3.35,92.55,4,1,5
F1814-1673,"N-[(2Z)-4,6-difluoro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",401.39,3.24,95.35,3,0,3
F2874-0017,"4-chloro-N-[3-(1-methyl-6-oxo-1,6-dihydropyridazin-3-yl)phenyl]-3-nitrobenzamide",384.77,2.66,104.91,5,2,4
F1814-0650,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3,4,7-trimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",393.46,3.95,95.35,3,0,3
F3139-1013,"3-(2-methoxyphenyl)-4-oxo-4H-chromen-7-yl 3,4-dimethoxybenzoate",432.42,3.9,80.29,7,0,7
F0222-0027,"3-(N-phenylhydroxyamino)-1-(2-propoxyphenyl)pyrrolidine-2,5-dione",340.37,3.85,70.08,5,2,6
F0536-0560,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-3,4,6-trimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",393.46,3.95,95.35,3,0,3
F3385-3844,7-(2-bromoethoxy)-3-(4-methoxyphenyl)-4H-chromen-4-one,375.21,3.75,44.76,4,0,5
F1826-0075,"6-methyl-3-nitro-2-oxo-1,2-dihydropyridin-4-yl 4-chloro-3-nitrobenzoate",353.67,1.81,141.68,7,1,5
F1381-0066,"N-[(2E)-4-chloro-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",399.85,3.66,95.35,3,0,3
F3325-0165,"N-(4-chloro-3-nitrophenyl)-2-(3-oxo-3,4-dihydro-2H-1,4-benzothiazin-2-yl)acetamide",377.8,3.2,126.64,4,2,4
F1814-0651,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methoxy-3,7-dimethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",409.46,3.37,104.58,4,0,4
F0494-0156,1-[5-(4-chloro-3-nitrophenyl)furan-2-carbothioyl]piperidine,350.82,4.38,91.61,4,1,4
F2670-0047,"N-(1-acetyl-1,2,3,4-tetrahydroquinolin-7-yl)-4-chloro-3-nitrobenzamide",373.79,3.09,92.55,4,1,4
F0611-0515,"4-chloro-N-[2-(7-methyl-2-oxo-1,2-dihydroquinolin-3-yl)ethyl]-3-nitrobenzamide",385.8,2.94,101.34,4,2,5
F1381-1021,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-3-ethyl-6-fluoro-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",397.42,3.62,95.35,3,0,4
F1814-1676,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4-fluoro-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",397.42,3.62,95.35,3,0,4
F2744-0456,"N-(4-chloro-3-nitrophenyl)-1-[(2-methylphenyl)methyl]-6-oxo-1,6-dihydropyridine-3-carboxamide",397.81,3.8,92.55,4,1,5
F0347-0397,4-chloro-3-nitro-N-(1-phenylethyl)benzamide,304.73,3.95,72.24,3,1,4
F2743-0456,"N-(4-chloro-3-nitrophenyl)-1-[(2-methylphenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",397.81,3.8,92.55,4,1,5
F1359-0444,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-(2-methoxyethyl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",409.46,2.62,104.58,4,0,6
F1168-0056,"4-(4-chlorophenyl)-6-phenyl-1,2,3,4-tetrahydropyrimidine-2-thione",300.81,3.7,56.15,1,2,2
F2106-0042,7-(2-bromoethoxy)-3-phenyl-4H-chromen-4-one,345.19,3.82,35.53,3,0,4
F0611-0842,"4-chloro-N-[2-(7,8-dimethyl-2-oxo-1,2-dihydroquinolin-3-yl)ethyl]-3-nitrobenzamide",399.83,3.38,101.34,4,2,5
F1529-0125,(2E)-3-[5-(2-chloro-4-nitrophenyl)furan-2-yl]-2-cyano-N-[(furan-2-yl)methyl]prop-2-enamide,397.77,3.59,122.31,6,1,6
F2743-0810,"N-(4-chloro-3-nitrophenyl)-1-[(3-methylphenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",397.81,3.85,92.55,4,1,5
F2743-1164,"N-(4-chloro-3-nitrophenyl)-1-[(4-methylphenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",397.81,3.85,92.55,4,1,5
F2744-0810,"N-(4-chloro-3-nitrophenyl)-1-[(3-methylphenyl)methyl]-6-oxo-1,6-dihydropyridine-3-carboxamide",397.81,3.85,92.55,4,1,5
F3139-0439,"propan-2-yl 2-{[3-(2,3-dihydro-1,4-benzodioxin-6-yl)-6-ethyl-4-oxo-4H-chromen-7-yl]oxy}acetate",424.44,4.5,80.29,7,0,7
F5581-0865,"3-(2,5-dioxopyrrolidin-1-yl)-N-(4-ethoxy-1,3-benzothiazol-2-yl)-N-[2-(1H-pyrazol-1-yl)ethyl]benzamide",489.55,1.9,125.87,6,0,9
F2663-0278,"8-(2-chloro-4-nitrobenzoyl)-4-(thiophene-2-sulfonyl)-1-oxa-4,8-diazaspiro[4.5]decane",471.94,2.31,146.68,6,0,5
F2743-0220,"N-(4-chloro-3-nitrophenyl)-1-[(3-fluorophenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",401.78,3.49,92.55,4,1,5
F2744-1400,"N-(4-chloro-3-nitrophenyl)-1-[(2-fluorophenyl)methyl]-6-oxo-1,6-dihydropyridine-3-carboxamide",401.78,3.49,92.55,4,1,5
F2743-0338,"N-(4-chloro-3-nitrophenyl)-1-[(4-fluorophenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",401.78,3.49,92.55,4,1,5
F2743-1400,"N-(4-chloro-3-nitrophenyl)-1-[(2-fluorophenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",401.78,3.49,92.55,4,1,5
F0466-0010,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-ethoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",409.46,3.4,104.58,4,0,5
F2744-0338,"N-(4-chloro-3-nitrophenyl)-1-[(4-fluorophenyl)methyl]-6-oxo-1,6-dihydropyridine-3-carboxamide",401.78,3.49,92.55,4,1,5
F2524-0973,"methyl 2-[(5Z)-5-{[2-(2,5-dioxopyrrolidin-1-yl)acetyl]imino}-10,13-dioxa-4-thia-6-azatricyclo[7.4.0.0^{3,7}]trideca-1,3(7),8-trien-6-yl]acetate",419.41,2.26,140.11,7,0,6
F0611-0733,"4-chloro-N-[2-(5,8-dimethyl-2-oxo-1,2-dihydroquinolin-3-yl)ethyl]-3-nitrobenzamide",399.83,3.43,101.34,4,2,5
F3386-1374,"2,5-dichloro-N-(5-chloro-2-hydroxyphenyl)benzene-1-sulfonamide",352.62,4.46,74.78,4,2,3
F0762-0364,(2Z)-N-(2-chloro-4-nitrophenyl)-2-cyano-3-(4-methylphenyl)prop-2-enamide,341.75,3.73,96.03,4,1,4
F0327-0383,"N-(1,2-dihydroacenaphthylen-5-yl)-4-(2,5-dioxopyrrolidin-1-yl)benzamide",370.4,2.42,66.48,3,1,3
F0611-0079,"4-chloro-N-[2-(6,7-dimethyl-2-oxo-1,2-dihydroquinolin-3-yl)ethyl]-3-nitrobenzamide",399.83,3.38,101.34,4,2,5
F2843-0251,N-(4-chlorophenyl)-N-(2-fluorobenzoyl)piperidine-1-carboxamide,360.81,4.42,40.62,2,0,5
F1814-1674,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4,6-difluoro-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",415.41,3.76,95.35,3,0,4
F2843-0327,N-(3-chlorophenyl)-N-(2-fluorobenzoyl)piperidine-1-carboxamide,360.81,4.42,40.62,2,0,5
F1814-0652,"N-[(2Z)-4,7-dimethoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",425.46,2.96,113.81,5,0,5
F1365-1782,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-methyl-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",403.45,3.55,95.35,3,0,5
F5526-0036,4-chloro-3-nitro-N-(2-phenoxyethyl)benzamide,320.73,3.67,81.47,4,1,6
F3386-1382,5-bromo-N-(5-chloro-2-hydroxyphenyl)-2-methoxy-4-methylbenzene-1-sulfonamide,406.68,4.26,84.01,5,2,4
F0273-0019,"4-chloro-N-(1,1-dioxo-2,3-dihydro-1lambda6-thiophen-3-yl)-N-(4-methylphenyl)-3-nitrobenzamide",406.84,2.09,105.97,5,0,5
F1359-2178,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-(2-ethoxyethyl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",423.48,3.01,104.58,4,0,7
F1814-1626,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4,6-difluoro-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",415.41,3.76,95.35,3,0,4
F0624-0081,"(4-oxo-3,4-dihydro-1,2,3-benzotriazin-3-yl)methyl 4-chloro-3-nitrobenzoate",360.71,2.96,114.47,5,0,5
F1175-0217,4-(4-chloro-3-nitrobenzamido)benzoic acid,320.68,3.26,109.54,5,1,4
F1816-0723,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methyl-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",403.45,3.55,95.35,3,0,5
F5526-0150,4-chloro-N-[2-(4-fluorophenoxy)ethyl]-3-nitrobenzamide,338.72,3.95,81.47,4,1,6
F0611-0624,"4-chloro-N-[2-(7-methoxy-2-oxo-1,2-dihydroquinolin-3-yl)ethyl]-3-nitrobenzamide",401.8,2.63,110.57,5,2,6
F0700-0159,"3-(2,5-dioxopyrrolidin-1-yl)-N-[4-(2-oxo-2H-chromen-3-yl)-1,3-thiazol-2-yl]benzamide",445.45,1.63,133.91,6,1,4
F3139-0763,"3-(2-methoxyphenyl)-4-oxo-4H-chromen-7-yl 3,4,5-trimethoxybenzoate",462.45,3.52,89.52,8,0,8
F2515-1588,"N-{4,6-dioxa-10-thia-12-azatricyclo[7.3.0.0^{3,7}]dodeca-1(9),2,7,11-tetraen-11-yl}-3-(2,5-dioxopyrrolidin-1-yl)-N-[(pyridin-3-yl)methyl]benzamide",486.5,2.36,130.17,7,1,6
F1816-0721,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methoxy-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",419.45,2.97,104.58,4,0,6
F2843-0261,"N-(4-chlorophenyl)-N-(2,6-difluorobenzoyl)piperidine-1-carboxamide",378.8,4.56,40.62,2,0,5
F2843-0337,"N-(3-chlorophenyl)-N-(2,6-difluorobenzoyl)piperidine-1-carboxamide",378.8,4.56,40.62,2,0,5
F1814-0659,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4-methoxy-7-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",423.48,3.9,104.58,4,0,5
F1199-0085,"1-(4-iodo-2-methylphenyl)-3-{[4-(morpholin-4-yl)phenyl]amino}pyrrolidine-2,5-dione",491.32,3.44,61.88,5,2,4
F2515-1571,"N-{4,6-dioxa-10-thia-12-azatricyclo[7.3.0.0^{3,7}]dodeca-1(9),2,7,11-tetraen-11-yl}-4-(2,5-dioxopyrrolidin-1-yl)-N-[(pyridin-3-yl)methyl]benzamide",486.5,2.36,130.17,7,1,6
F1359-1518,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-methoxy-3-(2-methoxyethyl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",439.48,2.54,113.81,5,0,7
F1365-0768,"N-[(2Z)-6-bromo-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]-2-(2,5-dioxopyrrolidin-1-yl)acetamide",408.27,4.41,95.35,3,0,5
F3342-0440,N-[2-hydroxy-3-(piperidin-1-yl)propyl]-N-(4-methoxyphenyl)-4-methylbenzene-1-sulfonamide; benzoic acid,418.55,4.07,78.46,5,2,8
F1823-0787,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(5E)-6-methyl-10,13-dioxa-4-thia-6-azatricyclo[7.4.0.0^{3,7}]trideca-1,3(7),8-trien-5-ylidene]benzamide",423.44,2.87,113.81,5,0,3
F3385-4474,"7-(2-bromoethoxy)-3-(3,4-dimethoxyphenyl)-4H-chromen-4-one",405.24,3.48,53.99,5,0,6
F1365-0858,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-fluoro-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",409.43,3.87,95.35,3,0,5
F0762-0368,(2Z)-N-(2-chloro-4-nitrophenyl)-3-(4-chlorophenyl)-2-cyanoprop-2-enamide,362.17,3.95,96.03,4,1,4
F1366-0066,"methyl 2-[(2Z)-2-{[3-(2,5-dioxopyrrolidin-1-yl)benzoyl]imino}-6-methyl-2,3-dihydro-1,3-benzothiazol-3-yl]acetate",437.47,3.01,121.65,5,0,6
F1365-1104,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-methanesulfonyl-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",469.53,2.08,137.87,5,0,6
F1825-0063,"N-(2-chloro-4-nitrophenyl)-1-[(4-fluorophenyl)methoxy]-2-oxo-1,2-dihydropyridine-3-carboxamide",417.78,1.94,101.78,5,1,6
F3385-1741,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-7-[2-(4-methoxyphenyl)-2-oxoethoxy]-4H-chromen-4-one",444.43,4.2,80.29,7,0,6
F0752-0089,diphenyl(sulfanyl)-lambda5-phosphanethione; morpholine,250.32,3.81,80.7,1,0,2
F1815-0523,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methoxy-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",421.47,3.64,104.58,4,0,6
F1815-0721,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methoxy-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",421.47,3.64,104.58,4,0,6
F1297-0137,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-4-ethoxy-3-ethyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",423.48,3.93,104.58,4,0,6
F1365-2310,"N-[(2Z)-6-chloro-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",423.87,3.76,95.35,3,0,5
F1359-2574,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-(2-ethoxyethyl)-6-fluoro-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",441.48,3.15,104.58,4,0,7
F1673-4093,"4-chloro-N-{[4-(dimethylamino)phenyl]methyl}-N-(1,1-dioxo-1lambda6-thiolan-3-yl)-3-nitrobenzamide",451.92,2.37,109.21,6,1,7
F5526-0591,"N-[2-(2H-1,3-benzodioxol-5-yloxy)ethyl]-4-chloro-3-nitrobenzamide",364.74,3.7,99.93,6,1,6
F1366-0858,"methyl 2-[(2Z)-2-{[3-(2,5-dioxopyrrolidin-1-yl)benzoyl]imino}-6-fluoro-2,3-dihydro-1,3-benzothiazol-3-yl]acetate",441.43,2.65,121.65,5,0,6
F3115-0023,"2-{[1-(4-iodophenyl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}benzoic acid",453.25,3.47,99.98,4,0,4
F0327-0296,"4-(2,5-dioxopyrrolidin-1-yl)-N-(6-nitro-1,3-benzothiazol-2-yl)benzamide",396.38,1.47,150.75,6,1,4
F1359-1782,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-(2-ethoxyethyl)-6-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",437.51,3.51,104.58,4,0,7
F1412-0032,"2-{[1-(naphthalen-1-yl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}benzoic acid",377.41,3.24,99.98,4,0,4
F1816-0725,"N-[(2Z)-4-chloro-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]-3-(2,5-dioxopyrrolidin-1-yl)benzamide",423.87,3.76,95.35,3,0,5
F1365-3366,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-ethoxy-3-(prop-2-yn-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",433.48,3.5,104.58,4,0,7
F1825-0064,"N-(4-chloro-2-nitrophenyl)-1-[(4-fluorophenyl)methoxy]-2-oxo-1,2-dihydropyridine-3-carboxamide",417.78,2.33,101.78,5,1,6
F2743-1636,"N-(4-chloro-3-nitrophenyl)-1-[(3-nitrophenyl)methyl]-2-oxo-1,2-dihydropyridine-3-carboxamide",428.78,3.09,135.69,6,1,6
F2744-1636,"N-(4-chloro-3-nitrophenyl)-1-[(3-nitrophenyl)methyl]-6-oxo-1,6-dihydropyridine-3-carboxamide",428.78,3.09,135.69,6,1,6
F1366-0372,"methyl (2Z)-2-{[2-(2,5-dioxopyrrolidin-1-yl)acetyl]imino}-3-(2-methoxy-2-oxoethyl)-2,3-dihydro-1,3-benzothiazole-6-carboxylate",419.41,2.31,147.95,7,0,8
F0239-0350,"2-methyl-N-(3-methylphenyl)-4-(4-nitrophenyl)-1,3-thiazole-5-carboxamide",353.4,4.15,113.37,4,1,4
F1199-0098,"2-{[1-(4-iodo-2-methylphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanyl}benzoic acid",467.28,3.57,99.98,4,0,4
F1814-0480,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4,7-dimethoxy-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",439.48,3.49,113.81,5,0,6
F1814-0660,"3-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-3-ethyl-4,7-dimethoxy-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",439.48,3.49,113.81,5,0,6
F1673-4952,"4-chloro-N-(1,1-dioxo-1lambda6-thiolan-3-yl)-N-[(4-methoxyphenyl)methyl]-3-nitrobenzamide",438.88,2.13,115.2,6,0,7
F6739-8494,"[(3,4-dimethoxyphenyl)methyl](methyl)(1-phenylethyl)amine",285.38,3.71,21.7,2,1,6
